2639693.82
2821061.039
2414171.66
35702.65558
5060400.398
576483.1157
1610672.567
1103789.979
3811814.473
1095337.665
1573920.706
3826008.379
345644.3014
87932.07447
1886480.529
2635792
1261204.357
7427384.359
2964249.104
4279674.518
2764418.709
5498059.25
2152947.555
3423811.886
2529348.973
971595.0128
219754.7087
3249686.31
2152104.352
4180601.426
3328499.519
613424.6699
2107080.363
1332257.46
1196850.727
3559199.744
912343.5998
3534069.996
902136.0791
1673945.565
7446733.781
4157932.127
2509315.611
1958402.145
4362418.191
3870628.866
4232310.359
200601.9687
1399813.742
